Tract,All POIs,11,21,22,23,31,32,33,42,44,45,48,49,51,52,53,54,55,56,61,62,71,72,81,92
220300,42,0,0,0,1,1,0,0,0,14,4,0,0,0,1,2,1,0,0,1,1,0,7,8,0
220400,50,0,0,0,2,1,0,1,0,11,2,1,0,0,3,0,2,0,0,2,2,0,8,15,0
220500,175,0,0,0,4,1,1,1,0,52,9,3,2,7,15,7,1,0,0,4,16,4,35,13,0
220600,33,0,0,0,0,0,0,0,0,8,0,1,0,1,0,1,0,0,0,2,2,0,3,15,0
220700,54,0,0,0,2,0,0,0,0,20,6,0,0,0,2,0,1,0,0,1,3,3,2,14,0
220800,41,0,0,0,0,0,0,0,1,10,4,1,1,1,3,1,0,0,0,1,1,3,3,10,1
220900,53,0,0,0,0,1,0,0,0,10,5,0,1,3,4,2,0,0,1,0,4,1,14,7,0
221000,36,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,0,0,1,2,3,1,5,7,0
221100,40,0,0,0,3,0,0,0,1,11,3,0,0,2,3,1,0,0,0,1,1,0,1,13,0
221200,64,0,0,0,3,0,1,1,0,17,4,0,1,2,4,1,2,0,0,2,3,1,10,12,0
221300,88,0,0,0,0,3,0,1,0,17,2,0,1,1,3,2,4,0,0,3,10,1,14,24,1
221400,82,0,0,0,4,0,0,0,0,30,7,1,0,4,5,1,1,0,0,4,3,0,9,12,0
221500,92,0,0,0,1,0,0,0,0,36,1,0,0,3,2,2,0,0,1,2,12,2,12,16,0
221600,185,0,0,0,8,0,0,1,1,44,15,5,3,4,7,7,4,0,0,8,9,3,24,38,0
221700,92,0,0,0,4,0,0,0,2,24,7,0,0,3,1,0,1,0,2,2,2,3,12,26,0
221800,48,0,0,0,0,0,0,1,0,15,2,0,0,4,1,2,1,0,1,0,4,1,4,11,0
221900,45,0,0,0,2,1,0,1,1,11,2,0,0,3,0,1,0,0,0,0,1,1,7,14,0
222000,54,0,0,0,1,0,0,0,0,23,2,0,0,3,2,3,1,0,0,1,7,3,5,2,0
222100,43,0,0,0,1,0,0,0,1,10,1,0,1,1,5,1,3,0,0,1,0,1,8,8,0
222200,89,0,0,0,2,2,0,1,2,24,5,1,0,3,1,6,0,0,0,4,7,4,19,8,0
222300,63,0,0,0,1,0,0,1,1,23,5,0,1,4,2,2,1,0,2,2,3,0,10,5,0
222401,134,0,0,0,3,1,0,0,2,52,6,2,0,0,1,3,0,0,1,0,0,2,24,31,0
222402,55,0,0,0,3,0,0,0,2,22,2,2,1,1,0,0,0,0,1,2,4,1,3,11,0
222501,50,0,0,0,2,0,0,0,1,13,0,0,1,2,4,3,0,0,0,2,4,2,10,3,0
222502,27,0,0,0,2,0,1,0,0,7,3,1,0,0,0,0,1,0,1,0,2,0,4,4,1
222503,75,0,0,0,3,1,0,0,1,15,5,1,0,8,2,2,1,0,0,5,3,0,15,10,0
222600,101,0,0,0,1,1,3,0,1,22,1,0,0,3,8,1,8,0,1,7,12,1,18,11,1
222700,139,0,0,0,1,1,0,5,2,37,6,1,2,2,4,2,3,0,0,10,8,6,30,18,0
222800,88,0,0,0,9,0,0,1,3,28,6,2,0,0,3,4,0,0,2,6,3,0,6,15,0
222900,64,0,0,0,4,0,1,1,1,17,1,0,1,0,1,0,2,0,0,0,5,0,12,16,2
223001,23,0,0,0,1,0,0,0,1,6,1,0,0,1,0,0,0,0,0,2,1,1,4,5,0
223002,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0
223100,38,0,0,0,1,2,0,0,1,17,0,0,2,2,0,0,0,0,0,0,1,3,2,6,0
230100,17,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,1,0,2,7,0
230200,77,0,0,0,0,1,0,1,0,15,2,1,0,2,0,1,0,0,0,2,9,8,12,22,1
230300,21,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,2,0,2,8,0
230400,30,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,3,1,2,15,0
230500,57,0,0,0,1,0,0,0,0,22,3,1,0,1,1,0,2,0,0,2,5,3,2,12,0
